y,m,d,p,e,q
2001,10,28,0.58,1.94,27.3505508
2001,10,29,0,1.86,26.76451423
2001,10,30,0.4,2.47,26.19812323
2001,10,31,3.12,2.16,26.99926987
2001,11,1,9.02,2.68,37.36614523
2001,11,2,9.14,2.19,58.39407433
2001,11,3,20.72,1.94,98.88258776
2001,11,4,22.36,2.06,192.0141277
2001,11,5,2.74,1.84,213.8371353
2001,11,6,0.66,1.37,147.4736355
2001,11,7,0,1.56,119.4798903
2001,11,8,0,2.02,103.0786011
2001,11,9,0,2.01,90.77135532
2001,11,10,0,2.04,81.13528342
2001,11,11,0,1.96,73.39997739
2001,11,12,0,1.76,67.06499906
2001,11,13,0,1.19,61.79500128
2001,11,14,0,1.44,57.35008115
2001,11,15,0,1.05,53.55105562
2001,11,16,0,1.17,50.2730183
2001,11,17,0,1.58,47.41042186
2001,11,18,0,1.51,44.88601161
2001,11,19,0,1.59,42.64564083
2001,11,20,0,1.49,40.64367304
2001,11,21,0,1.12,38.8478839
2001,11,22,0,1.28,37.2297985
2001,11,23,0,1.7,35.7576563
2001,11,24,0,1.38,34.41117241
2001,11,25,0,1.56,33.17859186
2001,11,26,0,1.3,32.04432618
2001,11,27,0,1.74,30.99691377
2001,11,28,0,1.37,30.02369994
2001,11,29,10.36,1.64,42.29283086
2001,11,30,1.34,1.81,57.99961293
2001,12,1,3.08,1.54,44.44859195
2001,12,2,0.88,1.47,43.84221215
2001,12,3,0,1.64,39.42113713
2001,12,4,0,1.55,37.37527687
2001,12,5,0,1.31,35.79949737
2001,12,6,0.52,1.28,34.37347288
2001,12,7,0,1.26,33.07706006
2001,12,8,0,1.46,31.88516554
2001,12,9,2.2,1.58,31.69957216
2001,12,10,2.74,1.2,34.04132131
2001,12,11,5.6,1.31,41.27588939
2001,12,12,2.9,1.09,48.36312062
2001,12,13,17.06,1.06,71.64003154
2001,12,14,5.58,0.98,112.3513023
2001,12,15,0,0.99,90.13761227
2001,12,16,0.18,0.95,71.87749177
2001,12,17,10.38,0.94,85.86552009
2001,12,18,7.84,1.54,119.223885
2001,12,19,3.36,1.11,116.2758573
2001,12,20,0.58,1.03,98.18252727
2001,12,21,1.98,1.11,84.97843633
2001,12,22,0.66,1.09,78.31168523
2001,12,23,0,1.14,69.7514768
2001,12,24,0,1.01,63.71074265
2001,12,25,0,1.34,58.80334796
2001,12,26,0,1.14,54.63925697
2001,12,27,0,0.64,51.07195432
2001,12,28,0,0.76,47.9877255
2001,12,29,0,1.29,45.28882722
2001,12,30,0,1.22,42.90380073
2001,12,31,0,0.59,40.78921675
2002,1,1,0,1.15,38.9040736
2002,1,2,0,7.55,37.1625105
2002,1,3,0,0.85,35.53804131
2002,1,4,0,0.72,34.10844704
2002,1,5,0,0.66,32.81469453
2002,1,6,0,0.41,31.63563269
2002,1,7,0,0.79,30.55625305
2002,1,8,0,0.71,29.56083406
2002,1,9,0,1.24,28.63933303
2002,1,10,0,1.3,27.77933101
2002,1,11,0,0.91,26.97888312
2002,1,12,0,0.95,26.23498391
2002,1,13,0,1.04,25.53910237
2002,1,14,0,0.83,24.88697347
2002,1,15,14.09,1.17,42.37050707
2002,1,16,3.91,0.73,71.08333613
2002,1,17,0,0.66,54.58232206
2002,1,18,13,1.19,65.9336931
2002,1,19,2.55,0.82,92.07156087
2002,1,20,1.82,0.93,73.08641948
2002,1,21,0,0.61,64.45321639
2002,1,22,0,0.81,57.77814196
2002,1,23,0,0.97,53.44595972
2002,1,24,19.09,0.86,87.06984384
2002,1,25,39.09,0.93,252.707788
2002,1,26,0.27,0.96,347.0889268
2002,1,27,0,1.22,209.0536945
2002,1,28,1.45,1.06,160.4090567
2002,1,29,0,0.83,133.5300572
2002,1,30,0,0.96,112.7667726
2002,1,31,8.36,0.81,119.1772483
2002,2,1,9.91,0.69,156.2079318
2002,2,2,1.36,0.78,155.8537558
2002,2,3,0.55,0.72,119.6908193
2002,2,4,14.64,0.79,143.1037346
2002,2,5,1.82,0.81,174.4542807
2002,2,6,0.09,0.79,130.3864915
2002,2,7,1,0.93,108.2284152
2002,2,8,5.18,1,106.5371624
2002,2,9,4.85,0.81,118.2944236
2002,2,10,2.45,0.84,114.9990352
2002,2,11,0,1.1,99.45812991
2002,2,12,0,0.95,85.42543443
2002,2,13,0,0.82,76.81739599
2002,2,14,0,0.94,70.10156548
2002,2,15,4.02,0.66,72.11961856
2002,2,16,0,0.98,75.28054971
2002,2,17,0,0.93,64.18490256
2002,2,18,0,0.92,58.98892909
2002,2,19,0.09,0.79,55.15560295
2002,2,20,0,0.87,51.85248922
2002,2,21,0,0.89,48.97502114
2002,2,22,1.36,0.96,47.199152
2002,2,23,6.73,1.34,55.99084836
2002,2,24,5.36,0.94,74.03849681
2002,2,25,0.09,0.83,71.50908735
2002,2,26,0.09,0.71,58.58400982
2002,2,27,0,1,54.00936604
2002,2,28,0.09,1.07,50.83988942
2002,3,1,0,1,48.07120726
2002,3,2,0,1.19,45.6308751
2002,3,3,0,0.86,43.46494213
2002,3,4,0.27,1.19,41.53422634
2002,3,5,6.27,1.28,48.61230613
2002,3,6,0.18,1.31,57.3357484
2002,3,7,0,1.36,46.47133523
2002,3,8,0,1.49,43.26042891
2002,3,9,0,0.96,41.30389871
2002,3,10,0,0.89,39.55243918
2002,3,11,4.09,0.94,43.31761903
2002,3,12,0.09,1.41,48.10790639
2002,3,13,25,1.73,87.21874187
2002,3,14,13.18,1.44,180.2822649
2002,3,15,25.64,1,256.2991268
2002,3,16,6.91,1.35,322.2586964
2002,3,17,5.18,1.68,250.379558
2002,3,18,0,0.81,197.6661065
2002,3,19,0,1.13,153.3155381
2002,3,20,0,1.29,127.5954893
2002,3,21,0,1.22,109.6988187
2002,3,22,0.91,0.86,96.45573601
2002,3,23,4.18,1.21,94.17579361
2002,3,24,39.45,1.21,222.8991725
2002,3,25,9,1.2,400.3191737
2002,3,26,5.36,0.84,305.0490715
2002,3,27,8.64,0.91,270.8106263
2002,3,28,26.18,1.06,369.7311863
2002,3,29,0.73,0.85,400.0464655
2002,3,30,0.09,1.16,250.1864328
2002,3,31,0,1.39,188.4926038
2002,4,1,0,1.28,153.33935
2002,4,2,0,1.14,129.4050827
2002,4,3,0,1.06,112.1507241
2002,4,4,0,1.59,99.16189955
2002,4,5,1.64,1.1,90.58284818
2002,4,6,8.18,0.88,104.4933614
2002,4,7,0.36,1.21,117.1627366
2002,4,8,14.91,1.38,134.8265525
2002,4,9,9.09,1.56,195.4126426
2002,4,10,31,1.96,307.8067681
2002,4,11,7.09,1.96,413.9619399
2002,4,12,0.36,1.87,284.4897139
2002,4,13,0,1.92,203.6988397
2002,4,14,0,1.65,163.1960075
2002,4,15,0,1.94,136.8835772
2002,4,16,0,2.2,118.1167928
2002,4,17,0.18,2.05,104.1039652
2002,4,18,28.82,1.48,188.5769793
2002,4,19,0.27,1.63,283.6597625
2002,4,20,2.18,1.54,186.9380494
2002,4,21,0,1.72,151.7032972
2002,4,22,2.09,2.39,128.1008189
2002,4,23,0,2.04,111.6653424
2002,4,24,34.64,2.58,219.2340717
2002,4,25,27,2.06,495.417775
2002,4,26,25.36,1.92,641.0422708
2002,4,27,2.27,1.91,536.5909082
2002,4,28,0,2.54,317.9791837
2002,4,29,0,2.24,229.3505081
2002,4,30,0.09,2.1,181.5155666
2002,5,1,0.09,1.86,150.6122386
2002,5,2,0,1.99,129.0990379
2002,5,3,0.55,1.44,113.3417077
